ts_code,code,name,area,industry,market,exchange,is_hs
603305.SH,603305,旭升股份,浙江,汽车配件,主板,SSE,H
603306.SH,603306,华懋科技,福建,汽车配件,主板,SSE,H
603308.SH,603308,应流股份,安徽,专用机械,主板,SSE,N
603309.SH,603309,维力医疗,广东,医疗保健,主板,SSE,N
603311.SH,603311,金海环境,浙江,专用机械,主板,SSE,N
603313.SH,603313,梦百合,江苏,家居用品,主板,SSE,N
603315.SH,603315,福鞍股份,辽宁,机械基件,主板,SSE,N
603316.SH,603316,诚邦股份,浙江,建筑施工,主板,SSE,N
603318.SH,603318,派思股份,辽宁,专用机械,主板,SSE,N
603319.SH,603319,湘油泵,湖南,汽车配件,主板,SSE,N
603320.SH,603320,迪贝电气,浙江,机械基件,主板,SSE,N
603321.SH,603321,梅轮电梯,浙江,运输设备,主板,SSE,N
603322.SH,603322,超讯通信,广东,通信设备,主板,SSE,N
603323.SH,603323,吴江银行,江苏,银行,主板,SSE,N
603326.SH,603326,我乐家居,江苏,家居用品,主板,SSE,N
603328.SH,603328,依顿电子,广东,元器件,主板,SSE,H
603329.SH,603329,上海雅仕,上海,仓储物流,主板,SSE,N
603330.SH,603330,上海天洋,上海,塑料,主板,SSE,N
603331.SH,603331,百达精工,浙江,专用机械,主板,SSE,N
603332.SH,603332,苏州龙杰,江苏,化纤,主板,SSE,N
603333.SH,603333,尚纬股份,四川,电气设备,主板,SSE,N
603335.SH,603335,迪生力,广东,汽车配件,主板,SSE,N
603336.SH,603336,宏辉果蔬,广东,农业综合,主板,SSE,N
603337.SH,603337,杰克股份,浙江,纺织机械,主板,SSE,H
603338.SH,603338,浙江鼎力,浙江,专用机械,主板,SSE,H
603339.SH,603339,四方科技,江苏,专用机械,主板,SSE,H
603345.SH,603345,安井食品,福建,食品,主板,SSE,N
603348.SH,603348,文灿股份,广东,汽车配件,主板,SSE,N
603351.SH,603351,N威尔,江苏,化学制药,主板,SSE,N
603355.SH,603355,莱克电气,江苏,家用电器,主板,SSE,H
603356.SH,603356,华菱精工,安徽,机械基件,主板,SSE,N
603357.SH,603357,设计总院,安徽,建筑施工,主板,SSE,H
603358.SH,603358,华达科技,江苏,汽车配件,主板,SSE,H
603359.SH,603359,东珠生态,江苏,建筑施工,主板,SSE,N
603360.SH,603360,百傲化学,辽宁,化工原料,主板,SSE,N
603363.SH,603363,傲农生物,福建,饲料,主板,SSE,H
603365.SH,603365,水星家纺,上海,纺织,主板,SSE,N
603366.SH,603366,日出东方,江苏,家用电器,主板,SSE,N
603367.SH,603367,辰欣药业,山东,化学制药,主板,SSE,H
603368.SH,603368,柳药股份,广西,医药商业,主板,SSE,H
603369.SH,603369,今世缘,江苏,白酒,主板,SSE,H
603377.SH,603377,东方时尚,北京,汽车服务,主板,SSE,N
603378.SH,603378,亚士创能,上海,染料涂料,主板,SSE,N
603380.SH,603380,易德龙,江苏,元器件,主板,SSE,N
603383.SH,603383,顶点软件,福建,软件服务,主板,SSE,N
603385.SH,603385,惠达卫浴,河北,家居用品,主板,SSE,N
603386.SH,603386,广东骏亚,广东,元器件,主板,SSE,N
603387.SH,603387,基蛋生物,江苏,生物制药,主板,SSE,H
603388.SH,603388,元成股份,浙江,建筑施工,主板,SSE,N
603389.SH,603389,亚振家居,江苏,家居用品,主板,SSE,N
603393.SH,603393,新天然气,新疆,供气供热,主板,SSE,N
603396.SH,603396,金辰股份,辽宁,专用机械,主板,SSE,N
603398.SH,603398,邦宝益智,广东,文教休闲,主板,SSE,N
603399.SH,603399,吉翔股份,辽宁,小金属,主板,SSE,N
603416.SH,603416,信捷电气,江苏,电气设备,主板,SSE,N
603421.SH,603421,鼎信通讯,山东,通信设备,主板,SSE,H
603429.SH,603429,集友股份,安徽,广告包装,主板,SSE,N
603444.SH,603444,吉比特,福建,互联网,主板,SSE,H
603456.SH,603456,九洲药业,浙江,化学制药,主板,SSE,N
603458.SH,603458,勘设股份,贵州,建筑施工,主板,SSE,N
603466.SH,603466,风语筑,上海,文教休闲,主板,SSE,H
603477.SH,603477,振静股份,四川,纺织,主板,SSE,N
603486.SH,603486,科沃斯,江苏,家用电器,主板,SSE,H
603488.SH,603488,展鹏科技,江苏,电气设备,主板,SSE,N
603496.SH,603496,恒为科技,上海,电脑设备,主板,SSE,N
603499.SH,603499,翔港科技,上海,广告包装,主板,SSE,N
603500.SH,603500,祥和实业,浙江,运输设备,主板,SSE,N
603501.SH,603501,韦尔股份,上海,半导体,主板,SSE,N
603505.SH,603505,金石资源,浙江,矿物制品,主板,SSE,N
603506.SH,603506,南都物业,浙江,房产服务,主板,SSE,N
603507.SH,603507,振江股份,江苏,钢加工,主板,SSE,N
603508.SH,603508,思维列控,河南,软件服务,主板,SSE,N
603515.SH,603515,欧普照明,上海,电气设备,主板,SSE,H
603516.SH,603516,淳中科技,北京,通信设备,主板,SSE,N
603517.SH,603517,绝味食品,湖南,食品,主板,SSE,H
603518.SH,603518,维格娜丝,江苏,服饰,主板,SSE,N
603519.SH,603519,立霸股份,江苏,家用电器,主板,SSE,N
603520.SH,603520,司太立,浙江,化学制药,主板,SSE,N
603527.SH,603527,众源新材,安徽,铜,主板,SSE,N
603528.SH,603528,多伦科技,江苏,软件服务,主板,SSE,N
603533.SH,603533,掌阅科技,北京,互联网,主板,SSE,H
603535.SH,603535,嘉诚国际,广东,仓储物流,主板,SSE,N
603536.SH,603536,惠发股份,山东,食品,主板,SSE,N
603538.SH,603538,美诺华,浙江,化学制药,主板,SSE,N
603555.SH,603555,贵人鸟,福建,服饰,主板,SSE,N
603556.SH,603556,海兴电力,浙江,电器仪表,主板,SSE,H
603557.SH,603557,起步股份,浙江,服饰,主板,SSE,N
603558.SH,603558,健盛集团,浙江,纺织,主板,SSE,N
603559.SH,603559,中通国脉,吉林,通信设备,主板,SSE,N
603566.SH,603566,普莱柯,河南,生物制药,主板,SSE,N
603567.SH,603567,珍宝岛,黑龙江,中成药,主板,SSE,H
603568.SH,603568,伟明环保,浙江,环境保护,主板,SSE,H
603569.SH,603569,长久物流,北京,仓储物流,主板,SSE,H
603577.SH,603577,汇金通,山东,钢加工,主板,SSE,N
603578.SH,603578,三星新材,浙江,玻璃,主板,SSE,N
603579.SH,603579,荣泰健康,上海,医疗保健,主板,SSE,H
603580.SH,603580,艾艾精工,上海,化工原料,主板,SSE,N
603583.SH,603583,捷昌驱动,浙江,电气设备,主板,SSE,N
603585.SH,603585,苏利股份,江苏,化工原料,主板,SSE,H
603586.SH,603586,金麒麟,山东,汽车配件,主板,SSE,N
603587.SH,603587,地素时尚,上海,服饰,主板,SSE,H
603588.SH,603588,高能环境,北京,环境保护,主板,SSE,H
603589.SH,603589,口子窖,安徽,白酒,主板,SSE,H
603590.SH,603590,康辰药业,北京,化学制药,主板,SSE,N
603595.SH,603595,东尼电子,浙江,元器件,主板,SSE,H
603596.SH,603596,伯特利,安徽,汽车配件,主板,SSE,H
603598.SH,603598,引力传媒,北京,影视音像,主板,SSE,N
603599.SH,603599,广信股份,安徽,农药化肥,主板,SSE,H
603600.SH,603600,永艺股份,浙江,家居用品,主板,SSE,H
603601.SH,603601,再升科技,重庆,玻璃,主板,SSE,N
603602.SH,603602,纵横通信,浙江,通信设备,主板,SSE,N
603603.SH,603603,博天环境,北京,环境保护,主板,SSE,H
603605.SH,603605,珀莱雅,浙江,日用化工,主板,SSE,N
603606.SH,603606,东方电缆,浙江,电气设备,主板,SSE,N
603607.SH,603607,京华激光,浙江,造纸,主板,SSE,N
603608.SH,603608,天创时尚,广东,服饰,主板,SSE,N
603609.SH,603609,禾丰牧业,辽宁,饲料,主板,SSE,H
603611.SH,603611,诺力股份,浙江,运输设备,主板,SSE,N
603612.SH,603612,索通发展,山东,矿物制品,主板,SSE,H
603615.SH,603615,茶花股份,福建,家居用品,主板,SSE,N
603616.SH,603616,韩建河山,北京,其他建材,主板,SSE,N
603617.SH,603617,君禾股份,浙江,专用机械,主板,SSE,N
603618.SH,603618,杭电股份,浙江,电气设备,主板,SSE,H
603619.SH,603619,中曼石油,上海,石油开采,主板,SSE,H
603626.SH,603626,科森科技,江苏,专用机械,主板,SSE,H
603628.SH,603628,清源股份,福建,电气设备,主板,SSE,N
603629.SH,603629,利通电子,江苏,元器件,主板,SSE,N
603630.SH,603630,拉芳家化,广东,日用化工,主板,SSE,N
603633.SH,603633,徕木股份,上海,元器件,主板,SSE,N
603636.SH,603636,南威软件,福建,软件服务,主板,SSE,N
603637.SH,603637,镇海股份,浙江,建筑施工,主板,SSE,N
603638.SH,603638,艾迪精密,山东,专用机械,主板,SSE,N
603639.SH,603639,海利尔,山东,农药化肥,主板,SSE,H
603648.SH,603648,畅联股份,上海,仓储物流,主板,SSE,N
603650.SH,603650,彤程新材,上海,化工原料,主板,SSE,H
603655.SH,603655,朗博科技,江苏,汽车配件,主板,SSE,N
603656.SH,603656,泰禾光电,安徽,专用机械,主板,SSE,N
603657.SH,603657,春光科技,浙江,塑料,主板,SSE,N
603658.SH,603658,安图生物,河南,医疗保健,主板,SSE,H
603659.SH,603659,璞泰来,上海,化工原料,主板,SSE,H
603660.SH,603660,苏州科达,江苏,通信设备,主板,SSE,H
603661.SH,603661,恒林股份,浙江,家居用品,主板,SSE,N
603663.SH,603663,三祥新材,福建,矿物制品,主板,SSE,N
603665.SH,603665,康隆达,浙江,纺织,主板,SSE,N
603666.SH,603666,亿嘉和,江苏,专用机械,主板,SSE,H
603667.SH,603667,五洲新春,浙江,机械基件,主板,SSE,N
603668.SH,603668,天马科技,福建,饲料,主板,SSE,N
603669.SH,603669,灵康药业,西藏,化学制药,主板,SSE,H
603676.SH,603676,卫信康,西藏,化学制药,主板,SSE,N
603677.SH,603677,奇精机械,浙江,机械基件,主板,SSE,N
603678.SH,603678,火炬电子,福建,元器件,主板,SSE,N
603679.SH,603679,华体科技,四川,电气设备,主板,SSE,N
603680.SH,603680,今创集团,江苏,运输设备,主板,SSE,H
603683.SH,603683,晶华新材,上海,化工原料,主板,SSE,N
603685.SH,603685,晨丰科技,浙江,电气设备,主板,SSE,N
603686.SH,603686,龙马环卫,福建,专用机械,主板,SSE,H
603688.SH,603688,石英股份,江苏,矿物制品,主板,SSE,N
603689.SH,603689,皖天然气,安徽,供气供热,主板,SSE,N
603690.SH,603690,至纯科技,上海,专用机械,主板,SSE,N
603693.SH,603693,江苏新能,江苏,新型电力,主板,SSE,N
603696.SH,603696,安记食品,福建,食品,主板,SSE,N
603698.SH,603698,航天工程,北京,专用机械,主板,SSE,N
603699.SH,603699,纽威股份,江苏,专用机械,主板,SSE,N
603700.SH,603700,宁波水表,浙江,电器仪表,主板,SSE,N
603701.SH,603701,德宏股份,浙江,汽车配件,主板,SSE,N
603703.SH,603703,盛洋科技,浙江,通信设备,主板,SSE,N
603706.SH,603706,东方环宇,新疆,供气供热,主板,SSE,N
603707.SH,603707,健友股份,江苏,化学制药,主板,SSE,H
603708.SH,603708,家家悦,山东,超市连锁,主板,SSE,N
603709.SH,603709,中源家居,浙江,家居用品,主板,SSE,N
603711.SH,603711,香飘飘,浙江,软饮料,主板,SSE,H
603712.SH,603712,七一二,天津,通信设备,主板,SSE,N
603713.SH,603713,密尔克卫,上海,仓储物流,主板,SSE,H
603716.SH,603716,塞力斯,湖北,医药商业,主板,SSE,N
603717.SH,603717,天域生态,重庆,环境保护,主板,SSE,N
603718.SH,603718,海利生物,上海,生物制药,主板,SSE,N
603721.SH,603721,中广天择,湖南,影视音像,主板,SSE,N
603722.SH,603722,阿科力,江苏,化工原料,主板,SSE,N
603725.SH,603725,天安新材,广东,塑料,主板,SSE,N
603726.SH,603726,朗迪集团,浙江,机械基件,主板,SSE,N
603727.SH,603727,博迈科,天津,石油开采,主板,SSE,N
603728.SH,603728,鸣志电器,上海,电气设备,主板,SSE,H
603729.SH,603729,龙韵股份,上海,广告包装,主板,SSE,N
603730.SH,603730,岱美股份,上海,汽车配件,主板,SSE,H
603733.SH,603733,仙鹤股份,浙江,造纸,主板,SSE,H
603737.SH,603737,三棵树,福建,染料涂料,主板,SSE,H
603738.SH,603738,泰晶科技,湖北,元器件,主板,SSE,N
603739.SH,603739,蔚蓝生物,山东,农业综合,主板,SSE,N
603757.SH,603757,大元泵业,浙江,专用机械,主板,SSE,H
603758.SH,603758,秦安股份,重庆,汽车配件,主板,SSE,N
603766.SH,603766,隆鑫通用,重庆,摩托车,主板,SSE,H
603767.SH,603767,中马传动,浙江,汽车配件,主板,SSE,N
603768.SH,603768,常青股份,安徽,汽车配件,主板,SSE,N
603773.SH,603773,沃格光电,江西,元器件,主板,SSE,H
603776.SH,603776,永安行,江苏,公共交通,主板,SSE,H
603777.SH,603777,来伊份,上海,食品,主板,SSE,N
603778.SH,603778,乾景园林,北京,建筑施工,主板,SSE,N
603779.SH,603779,威龙股份,山东,红黄药酒,主板,SSE,N
603787.SH,603787,新日股份,江苏,摩托车,主板,SSE,N
603788.SH,603788,宁波高发,浙江,汽车配件,主板,SSE,N
603789.SH,603789,星光农机,浙江,农用机械,主板,SSE,N
603790.SH,603790,雅运股份,上海,染料涂料,主板,SSE,N
603797.SH,603797,联泰环保,广东,环境保护,主板,SSE,N
603798.SH,603798,康普顿,山东,石油加工,主板,SSE,N
603799.SH,603799,华友钴业,浙江,小金属,主板,SSE,H
603800.SH,603800,道森股份,江苏,专用机械,主板,SSE,N
603801.SH,603801,志邦家居,安徽,家居用品,主板,SSE,H
603803.SH,603803,瑞斯康达,北京,通信设备,主板,SSE,H
603806.SH,603806,福斯特,浙江,塑料,主板,SSE,H
603808.SH,603808,歌力思,深圳,服饰,主板,SSE,N
603809.SH,603809,豪能股份,四川,汽车配件,主板,SSE,N
603810.SH,603810,丰山集团,江苏,农药化肥,主板,SSE,N
603811.SH,603811,诚意药业,浙江,化学制药,主板,SSE,N
603813.SH,603813,原尚股份,广东,仓储物流,主板,SSE,N
603816.SH,603816,顾家家居,浙江,家居用品,主板,SSE,H
603817.SH,603817,海峡环保,福建,环境保护,主板,SSE,N
603818.SH,603818,曲美家居,北京,家居用品,主板,SSE,H
603819.SH,603819,神力股份,江苏,电气设备,主板,SSE,N
603822.SH,603822,嘉澳环保,浙江,环境保护,主板,SSE,N
603823.SH,603823,百合花,浙江,染料涂料,主板,SSE,N
603825.SH,603825,华扬联众,北京,互联网,主板,SSE,N
603826.SH,603826,坤彩科技,福建,染料涂料,主板,SSE,N
603828.SH,603828,柯利达,江苏,装修装饰,主板,SSE,N
603829.SH,603829,洛凯股份,江苏,电气设备,主板,SSE,N
603833.SH,603833,欧派家居,广东,家居用品,主板,SSE,H
603838.SH,603838,四通股份,广东,陶瓷,主板,SSE,N
603839.SH,603839,安正时尚,浙江,服饰,主板,SSE,N
603843.SH,603843,正平股份,青海,建筑施工,主板,SSE,N
603848.SH,603848,好太太,广东,家居用品,主板,SSE,H
603855.SH,603855,华荣股份,上海,专用机械,主板,SSE,N
603856.SH,603856,东宏股份,山东,塑料,主板,SSE,N
603858.SH,603858,步长制药,山东,中成药,主板,SSE,H
603859.SH,603859,能科股份,北京,软件服务,主板,SSE,N
603860.SH,603860,中公高科,北京,公路,主板,SSE,N
603861.SH,603861,白云电器,广东,电气设备,主板,SSE,H
603866.SH,603866,桃李面包,辽宁,食品,主板,SSE,H
603868.SH,603868,飞科电器,上海,家用电器,主板,SSE,H
603869.SH,603869,新智认知,广西,旅游服务,主板,SSE,N
603871.SH,603871,嘉友国际,北京,仓储物流,主板,SSE,H
603876.SH,603876,鼎胜新材,江苏,铝,主板,SSE,N
603877.SH,603877,太平鸟,浙江,服饰,主板,SSE,H
603878.SH,603878,武进不锈,江苏,钢加工,主板,SSE,N
603879.SH,603879,永悦科技,福建,化工原料,主板,SSE,N
603880.SH,603880,南卫股份,江苏,医疗保健,主板,SSE,N
603881.SH,603881,数据港,上海,电信运营,主板,SSE,H
603882.SH,603882,金域医学,广东,医疗保健,主板,SSE,H
603883.SH,603883,老百姓,湖南,医药商业,主板,SSE,H
603885.SH,603885,吉祥航空,上海,空运,主板,SSE,H
603886.SH,603886,元祖股份,上海,食品,主板,SSE,N
603887.SH,603887,城地股份,上海,建筑施工,主板,SSE,N
603888.SH,603888,新华网,北京,互联网,主板,SSE,H
603889.SH,603889,新澳股份,浙江,纺织,主板,SSE,N
603890.SH,603890,春秋电子,江苏,机械基件,主板,SSE,N
603895.SH,603895,天永智能,上海,专用机械,主板,SSE,H
603896.SH,603896,寿仙谷,浙江,中成药,主板,SSE,N
603897.SH,603897,长城科技,浙江,电气设备,主板,SSE,H
603898.SH,603898,好莱客,广东,家居用品,主板,SSE,H
603899.SH,603899,晨光文具,上海,文教休闲,主板,SSE,H
603900.SH,603900,莱绅通灵,江苏,服饰,主板,SSE,N
603901.SH,603901,永创智能,浙江,专用机械,主板,SSE,N
603903.SH,603903,中持股份,北京,环境保护,主板,SSE,N
603906.SH,603906,龙蟠科技,江苏,化工原料,主板,SSE,N
603908.SH,603908,牧高笛,浙江,纺织,主板,SSE,N
603909.SH,603909,合诚股份,福建,建筑施工,主板,SSE,N
603912.SH,603912,佳力图,江苏,专用机械,主板,SSE,N
603916.SH,603916,苏博特,江苏,化工原料,主板,SSE,N
603917.SH,603917,合力科技,浙江,汽车配件,主板,SSE,N
603918.SH,603918,金桥信息,上海,软件服务,主板,SSE,N
603919.SH,603919,金徽酒,甘肃,白酒,主板,SSE,N
603920.SH,603920,世运电路,广东,元器件,主板,SSE,N
603922.SH,603922,金鸿顺,江苏,汽车配件,主板,SSE,N
603926.SH,603926,铁流股份,浙江,汽车配件,主板,SSE,N
603928.SH,603928,兴业股份,江苏,化工原料,主板,SSE,N
603929.SH,603929,亚翔集成,江苏,装修装饰,主板,SSE,H
603933.SH,603933,睿能科技,福建,纺织机械,主板,SSE,N
603936.SH,603936,博敏电子,广东,元器件,主板,SSE,N
603937.SH,603937,丽岛新材,江苏,铝,主板,SSE,N
603938.SH,603938,三孚股份,河北,化工原料,主板,SSE,N
603939.SH,603939,益丰药房,湖南,医药商业,主板,SSE,H
603955.SH,603955,大千生态,江苏,环境保护,主板,SSE,N
603958.SH,603958,哈森股份,江苏,服饰,主板,SSE,N
603959.SH,603959,百利科技,湖南,建筑施工,主板,SSE,H
603960.SH,603960,克来机电,上海,专用机械,主板,SSE,N
603963.SH,603963,大理药业,云南,化学制药,主板,SSE,N
603966.SH,603966,法兰泰克,江苏,机械基件,主板,SSE,N
603968.SH,603968,醋化股份,江苏,化工原料,主板,SSE,N
603969.SH,603969,银龙股份,天津,其他建材,主板,SSE,N
603970.SH,603970,中农立华,北京,其他商业,主板,SSE,N
603976.SH,603976,正川股份,重庆,医疗保健,主板,SSE,N
603977.SH,603977,国泰集团,江西,化工原料,主板,SSE,N
603978.SH,603978,深圳新星,深圳,铝,主板,SSE,N
603979.SH,603979,金诚信,北京,建筑施工,主板,SSE,N
603980.SH,603980,吉华集团,浙江,染料涂料,主板,SSE,N
603985.SH,603985,恒润股份,江苏,机械基件,主板,SSE,N
603986.SH,603986,兆易创新,北京,半导体,主板,SSE,H
603987.SH,603987,康德莱,上海,医疗保健,主板,SSE,N
603988.SH,603988,中电电机,江苏,电气设备,主板,SSE,N
603989.SH,603989,艾华集团,湖南,元器件,主板,SSE,H
603990.SH,603990,麦迪科技,江苏,软件服务,主板,SSE,N
603991.SH,603991,至正股份,上海,塑料,主板,SSE,N
603993.SH,603993,洛阳钼业,河南,小金属,主板,SSE,H
603996.SH,603996,中新科技,浙江,家用电器,主板,SSE,N
603997.SH,603997,继峰股份,浙江,汽车配件,主板,SSE,H
603998.SH,603998,方盛制药,湖南,中成药,主板,SSE,N
603999.SH,603999,读者传媒,甘肃,出版业,主板,SSE,N
